Provider State,Average Covered Charges
Kentucky,$7471.74
Kentucky,$13704.59
Kentucky,$19698.70
Kentucky,$21857.91
Kentucky,$7344.93
Kentucky,$18561.85
Kentucky,$18986.96
Kentucky,$11586.54
Kentucky,$17315.00
Kentucky,$9962.50
Kentucky,$11936.16
Kentucky,$11411.78
Kentucky,$10150.71
Kentucky,$5956.37
Kentucky,$14056.27
Kentucky,$19074.38
Kentucky,$17363.40
Kentucky,$11042.05
Kentucky,$14537.77
Kentucky,$15629.69
Kentucky,$25427.07
Louisiana,$10311.41
Louisiana,$14183.45
Louisiana,$22475.00
Louisiana,$12117.17
Louisiana,$21391.18
Louisiana,$17888.53
Louisiana,$20086.18
Louisiana,$20710.58
Louisiana,$9023.21
Louisiana,$7930.71
Louisiana,$3609.27
Louisiana,$14842.77
Louisiana,$11330.81
Louisiana,$8615.91
Louisiana,$14827.28
Louisiana,$14296.66
Louisiana,$6372.26
Louisiana,$16396.74
Louisiana,$15455.92
Louisiana,$8262.73
Louisiana,$19933.59
Louisiana,$15468.85
Maine,$10967.00
Maryland,$5787.80
Maryland,$7842.38
Maryland,$5630.05
Maryland,$6316.55
Maryland,$5012.25
Maryland,$5476.54
Maryland,$5537.28
Maryland,$7896.56
Maryland,$8066.87
Maryland,$5900.27
Maryland,$6912.00
Maryland,$5333.34
Maryland,$6666.92
Maryland,$6237.09
Maryland,$5976.20
Maryland,$4963.00
Maryland,$4822.26
Maryland,$5922.10
Maryland,$5386.50
Maryland,$5416.29
Maryland,$8425.59
Maryland,$4227.95
Maryland,$6266.84
Maryland,$5223.10
Maryland,$4894.12
Maryland,$4596.81
Maryland,$6822.57
Maryland,$4380.41
Maryland,$6491.83
Maryland,$5307.92
Maryland,$7302.84
Maryland,$5277.08
Maryland,$5235.74
Maryland,$5600.97
Maryland,$6453.25
Maryland,$5887.26
Massachusetts,$9006.69
Massachusetts,$9636.05
Massachusetts,$8228.57
Massachusetts,$7424.58
Massachusetts,$8547.90
Massachusetts,$7753.28
Massachusetts,$19541.37
Massachusetts,$5331.53
Massachusetts,$8725.21
Massachusetts,$7534.85
Massachusetts,$10552.09
Massachusetts,$7081.21
Massachusetts,$25057.21
Massachusetts,$7230.76
Massachusetts,$9444.54
Massachusetts,$12316.92
Massachusetts,$10587.27
Massachusetts,$9533.05
Massachusetts,$12014.13
Massachusetts,$5377.85
Massachusetts,$18392.55
Massachusetts,$6070.15
Massachusetts,$10061.68
Massachusetts,$20761.61
Massachusetts,$6980.17
Massachusetts,$16508.12
Massachusetts,$6798.85
Massachusetts,$8437.63
Michigan,$9330.36
Michigan,$11190.76
Michigan,$11669.45
Michigan,$12589.62
Michigan,$8315.88
Michigan,$10595.71
Michigan,$11328.38
Michigan,$10452.45
Michigan,$10792.64
Michigan,$15203.63
Michigan,$9147.66
Michigan,$13726.02
Michigan,$10364.57
Michigan,$7216.17
Michigan,$17653.81
Michigan,$9765.62
Michigan,$13485.34
Michigan,$15094.58
Michigan,$13129.65
Michigan,$8811.75
Michigan,$9858.22
Michigan,$15209.83
Michigan,$10651.32
Michigan,$12330.72
Michigan,$9766.77
Michigan,$9950.88
Michigan,$12179.21
Michigan,$12092.79
Michigan,$13876.00
Michigan,$11113.09
Michigan,$12587.83
Michigan,$11773.90
Michigan,$13197.31
Michigan,$13630.38
Michigan,$8974.27
Michigan,$19920.22
Michigan,$7256.42
Michigan,$14841.73
Michigan,$16971.89
Michigan,$15172.65
Michigan,$15566.20
Minnesota,$14559.22
Minnesota,$9366.00
Minnesota,$29553.00
Minnesota,$11663.52
Minnesota,$13794.87
Minnesota,$18540.96
Minnesota,$13912.72
Minnesota,$17424.00
Minnesota,$19761.26
Mississippi,$9626.50
Mississippi,$28755.61
Mississippi,$21542.31
Mississippi,$22516.38
Mississippi,$19864.45
Mississippi,$23291.87
Mississippi,$10297.25
Mississippi,$12035.09
Mississippi,$17033.91
Mississippi,$23014.90
Mississippi,$18842.07
Mississippi,$9153.66
Mississippi,$12114.54
Mississippi,$12544.16
Mississippi,$12122.71
Missouri,$21521.33
Missouri,$16315.21
Missouri,$12460.62
Missouri,$11001.18
Missouri,$11857.86
Missouri,$21324.91
Missouri,$7731.92
Missouri,$12163.50
Missouri,$14271.21
Missouri,$12771.78
Missouri,$8842.20
Missouri,$21931.47
Missouri,$10217.80
Missouri,$19012.28
Missouri,$13712.40
Missouri,$13609.69
Missouri,$32184.37
Missouri,$15821.68
Missouri,$18437.40
Missouri,$14867.20
Missouri,$9842.08
Missouri,$22235.15
Missouri,$19349.04
Missouri,$18679.46
Missouri,$10509.85
Missouri,$12509.62
Missouri,$14028.71
Missouri,$20790.16
Missouri,$18527.00
Nebraska,$15793.16
Nebraska,$8944.45
Nebraska,$13634.80
Nevada,$25277.70
Nevada,$34981.21
Nevada,$39452.50
Nevada,$25242.05
Nevada,$31422.91
Nevada,$33790.19
Nevada,$30261.32
Nevada,$34259.92
Nevada,$36601.75
Nevada,$40611.06
Nevada,$35010.43
Nevada,$31056.63
Nevada,$35811.50
New Hampshire,$12034.83
New Hampshire,$12688.69
New Hampshire,$13097.05
New Hampshire,$19869.20
New Hampshire,$17383.21
New Jersey,$32815.86
New Jersey,$43628.33
New Jersey,$22081.02
New Jersey,$21749.31
New Jersey,$19918.82
New Jersey,$37758.54
New Jersey,$26592.16
New Jersey,$14305.44
New Jersey,$21112.61
New Jersey,$37168.31
New Jersey,$25764.81
New Jersey,$33823.26
New Jersey,$34305.62
New Jersey,$29712.90
New Jersey,$44922.92
New Jersey,$33607.20
New Jersey,$38726.93
New Jersey,$32136.72
New Jersey,$29615.13
New Jersey,$44535.33
New Jersey,$27481.18
New Jersey,$29351.21
New Jersey,$29069.26
New Jersey,$34009.57
New Jersey,$53660.17
New Jersey,$28429.15
New Jersey,$19552.86
New Jersey,$34480.40
New Jersey,$29562.36
New Jersey,$35267.25
New Jersey,$37384.00
New Jersey,$41556.76
New Jersey,$43868.45
New Jersey,$39229.88
New Jersey,$42714.25
New Jersey,$34779.40
New Jersey,$39869.64
New Jersey,$36066.55
New Jersey,$40098.40
New Jersey,$27951.55
New Jersey,$36552.07
New Jersey,$33841.12
New Jersey,$18601.88
New Jersey,$43509.27
New Jersey,$15242.05
New Jersey,$34622.08
New Jersey,$43675.12
New Jersey,$27277.91
New Jersey,$48946.18
New Jersey,$32954.36
New Mexico,$14423.27
New Mexico,$10899.26
New Mexico,$16300.53
New Mexico,$20454.72
New York,$16398.92
New York,$17014.00
New York,$8980.50
New York,$7006.50
New York,$7386.78
New York,$20188.57
New York,$7275.47
New York,$9608.15
New York,$21022.16
New York,$15612.76
New York,$11621.03
New York,$19164.61
New York,$18010.85
New York,$23021.78
New York,$22037.66
New York,$17165.18
New York,$10013.63
New York,$14540.00
New York,$24834.36
New York,$13382.94
New York,$6616.50
New York,$7474.54
New York,$13587.00
New York,$9537.68
New York,$9364.30
New York,$17579.44
New York,$26485.45
New York,$21950.12
New York,$23747.89
New York,$9824.06
New York,$23723.15
New York,$13553.66
New York,$11054.10
New York,$9650.37
New York,$7983.68
New York,$21724.40
New York,$11729.62
New York,$24063.76
New York,$16066.56
New York,$5010.76
New York,$31039.54
New York,$19186.29
New York,$20647.43
New York,$20072.47
New York,$10696.38
New York,$21558.08
New York,$10826.14
New York,$21941.94
New York,$23887.65
New York,$9550.54
New York,$13122.69
New York,$9549.61
New York,$21868.29
New York,$14785.04
New York,$22276.92
New York,$10109.92
New York,$11143.38
New York,$13509.73
New York,$8433.36
New York,$13007.73
New York,$8890.43
New York,$12053.93
New York,$30257.07
New York,$17870.53
New York,$17425.90
New York,$19256.52
New York,$21885.22
New York,$10819.21
New York,$8940.72
New York,$14934.90
New York,$14399.42
New York,$9067.20
New York,$12719.95
New York,$15767.25
New York,$20135.20
New York,$10516.07
New York,$17161.73
New York,$12131.25
New York,$33550.36
North Carolina,$15339.44
North Carolina,$10577.16
North Carolina,$11450.58
North Carolina,$12792.94
North Carolina,$13764.61
North Carolina,$9822.69
North Carolina,$9612.33
North Carolina,$17577.46
North Carolina,$19414.84
North Carolina,$19278.22
North Carolina,$10711.13
North Carolina,$5196.91
North Carolina,$13695.47
North Carolina,$15495.88
North Carolina,$14207.88
North Carolina,$10088.03
North Carolina,$14786.00
North Carolina,$12042.70
North Carolina,$8903.45
North Carolina,$9488.41
North Carolina,$9113.78
North Carolina,$16335.80
North Carolina,$10400.05
North Carolina,$14029.72
North Carolina,$9991.67
North Carolina,$12634.16
North Carolina,$14011.80
North Carolina,$15865.16
North Carolina,$18113.50
North Carolina,$11976.13
North Carolina,$8530.32
North Carolina,$17054.84
North Carolina,$13227.40
North Carolina,$15064.69
North Carolina,$8978.25
North Carolina,$9183.70
North Carolina,$14574.20
North Carolina,$11863.23
North Carolina,$9529.00
North Carolina,$13218.57
North Carolina,$20766.85
North Carolina,$9457.60
North Dakota,$9131.31
Ohio,$12408.36
Ohio,$16541.76
Ohio,$9673.33
Ohio,$12309.58
Ohio,$9549.84
Ohio,$8005.21
Ohio,$14339.95
Ohio,$13719.50
Ohio,$18489.79
Ohio,$17695.53
Ohio,$10951.50
Ohio,$8964.83
Ohio,$9072.84
Ohio,$16830.00
Ohio,$22037.13
Ohio,$25088.34
Ohio,$5395.45
Ohio,$18804.23
Ohio,$10611.58
Ohio,$14305.21
Ohio,$10753.11
Ohio,$26199.19
Ohio,$7839.23
Ohio,$7402.06
Ohio,$20067.00
Ohio,$18972.92
Ohio,$17580.05
Ohio,$11716.58
Ohio,$19919.15
Ohio,$15369.30
Ohio,$20488.63
Ohio,$15121.50
Ohio,$10989.20
Ohio,$14035.38
Ohio,$16457.21
Ohio,$11033.55
Ohio,$20695.50
Ohio,$12750.88
Ohio,$12926.15
Ohio,$8589.08
Ohio,$10944.18
Ohio,$15154.11
Ohio,$17897.28
Ohio,$10402.00
Ohio,$13991.72
Ohio,$11981.26
Ohio,$17542.69
Ohio,$19112.25
Ohio,$8395.00
Ohio,$19926.14
Ohio,$10424.86
Ohio,$9976.33
Ohio,$14448.27
Ohio,$11212.21
Oklahoma,$17693.86
Oklahoma,$19044.47
Oklahoma,$23487.17
Oklahoma,$11980.92
Oklahoma,$18404.12
Oklahoma,$13607.60
Oklahoma,$12245.85
Oklahoma,$8675.81
Oklahoma,$10721.55
Oklahoma,$21302.81
Oklahoma,$17281.60
Oklahoma,$10275.97
Oklahoma,$4164.07
Oklahoma,$15305.50
Oklahoma,$7820.07
Oklahoma,$7602.94
Oregon,$9625.90
Pennsylvania,$16787.00
Pennsylvania,$18566.09
Pennsylvania,$20805.44
Pennsylvania,$8849.41
Pennsylvania,$11207.00
Pennsylvania,$18122.00
Pennsylvania,$9574.56
Pennsylvania,$24227.82
Pennsylvania,$13798.60
Pennsylvania,$11989.83
Pennsylvania,$29425.21
Pennsylvania,$10928.93
Pennsylvania,$13889.76
Pennsylvania,$17070.40
Pennsylvania,$14428.18
Pennsylvania,$36920.36
Pennsylvania,$9733.75
Pennsylvania,$35669.75
Pennsylvania,$20867.47
Pennsylvania,$24111.59
Pennsylvania,$22114.67
Pennsylvania,$17899.00
Pennsylvania,$27566.62
Pennsylvania,$25137.23
Pennsylvania,$15468.92
Pennsylvania,$33862.56
Pennsylvania,$25263.12
Pennsylvania,$33963.76
Pennsylvania,$24520.70
Pennsylvania,$27281.88
Pennsylvania,$15008.50
Pennsylvania,$67333.41
Pennsylvania,$28397.36
Pennsylvania,$15101.00
Pennsylvania,$15187.75
Pennsylvania,$24871.36
Pennsylvania,$12544.06
Pennsylvania,$25412.60
Pennsylvania,$31230.00
Pennsylvania,$25371.97
Pennsylvania,$22728.04
Pennsylvania,$17619.45
Pennsylvania,$10295.28
Pennsylvania,$17729.38
Pennsylvania,$55541.95
Rhode Island,$19141.59
South Carolina,$10591.11
South Carolina,$11402.00
South Carolina,$15757.50
South Carolina,$20972.88
South Carolina,$11957.16
South Carolina,$22554.50
South Carolina,$11600.20
South Carolina,$18885.96
South Carolina,$26737.39
South Carolina,$11934.18
South Carolina,$16842.50
South Carolina,$10989.35
South Carolina,$17200.47
South Carolina,$15179.61
South Carolina,$15548.91
South Carolina,$14702.50
South Carolina,$17014.42
South Carolina,$14135.61
South Carolina,$18395.83
South Carolina,$16677.25
South Carolina,$22690.76
South Carolina,$11752.07
South Carolina,$27231.40
South Carolina,$17107.31
South Carolina,$19081.34
South Carolina,$14570.85
South Dakota,$9245.00
South Dakota,$11038.52
South Dakota,$16033.68
Tennessee,$8972.83
Tennessee,$9315.63
Tennessee,$11912.88
Tennessee,$14067.07
Tennessee,$12896.17
Tennessee,$11344.93
Tennessee,$10785.35
Tennessee,$10400.75
Tennessee,$16092.57
Tennessee,$18147.00
Tennessee,$5978.70
Tennessee,$14984.26
Tennessee,$18183.10
Tennessee,$11783.00
Tennessee,$12000.59
Tennessee,$11902.40
Tennessee,$9922.90
Tennessee,$15135.80
Tennessee,$18831.30
Tennessee,$8383.42
Tennessee,$10206.53
Tennessee,$12524.57
Tennessee,$19099.37
Tennessee,$12802.09
Tennessee,$10378.07
Tennessee,$10991.72
Tennessee,$10336.18
Tennessee,$15009.61
Tennessee,$16702.33
Tennessee,$9500.45
Tennessee,$7246.00
Tennessee,$34334.44
Tennessee,$18504.85
Texas,$16423.24
Texas,$17546.71
Texas,$16351.42
Texas,$23151.53
Texas,$21630.13
Texas,$17006.68
Texas,$16068.45
Texas,$30849.08
Texas,$18472.53
Texas,$21191.45
Texas,$43121.42
Texas,$13091.81
Texas,$14120.94
Texas,$22761.06
Texas,$15778.58
Texas,$23040.10
Texas,$19257.01
Texas,$15306.20
Texas,$22797.40
Texas,$16100.53
Texas,$12139.08
Texas,$43560.82
Texas,$36872.41
Texas,$19391.75
Texas,$30524.50
Texas,$25929.97
Texas,$35974.11
Texas,$28036.41
Texas,$19685.06
Texas,$13706.26
Texas,$19543.27
Texas,$13635.61
Texas,$14441.45
Texas,$20208.59
Texas,$16489.62
Texas,$24061.61
Texas,$13822.00
Texas,$11395.36
Texas,$16782.79
Texas,$14306.57
Texas,$24681.00
Texas,$11194.73
Texas,$13857.41
Texas,$14054.69
Texas,$31245.96
Texas,$13779.21
Texas,$14888.96
Texas,$19696.53
Texas,$20524.75
Texas,$17398.36
Texas,$17615.61
Texas,$21326.45
Texas,$26123.17
Texas,$25762.61
Texas,$24127.33
Texas,$26087.18
Texas,$33861.09
Texas,$19053.05
Texas,$12890.33
Texas,$24269.82
Texas,$14879.80
Texas,$15562.84
Texas,$10470.31
Texas,$14973.75
Texas,$13244.07
Texas,$17542.50
Texas,$16694.00
Texas,$28839.24
Texas,$26257.47
Texas,$30541.95
Texas,$19844.22
Texas,$15324.07
Texas,$29795.95
Texas,$25025.85
Texas,$18610.25
Texas,$43357.75
Texas,$29499.88
Texas,$18171.69
Texas,$24290.41
Texas,$25095.70
Texas,$27415.00
Texas,$20865.71
Texas,$29579.50
Texas,$8545.14
Texas,$16494.21
Texas,$15168.57
Texas,$20130.15
Texas,$19681.83
Texas,$26742.73
Texas,$20608.26
Texas,$20267.18
Texas,$5885.23
Texas,$23651.20
Texas,$33204.77
Texas,$17510.28
Texas,$24688.88
Texas,$13747.54
Texas,$28193.05
Texas,$21300.75
Texas,$13773.95
Texas,$13215.64
Virginia,$7971.39
Virginia,$7140.74
Virginia,$12133.27
Virginia,$20258.52
Virginia,$7738.94
Virginia,$7492.86
Virginia,$16609.39
Virginia,$11953.73
Virginia,$11033.74
Virginia,$12344.66
Virginia,$10636.35
Virginia,$10617.45
Virginia,$16980.40
Virginia,$12139.00
Virginia,$13043.61
Virginia,$19873.00
Virginia,$10091.23
Virginia,$12954.86
Virginia,$26238.72
Virginia,$9068.78
Virginia,$7195.93
Virginia,$15124.78
Virginia,$7830.70
Virginia,$11625.40
Virginia,$12465.75
Virginia,$25412.09
Virginia,$28283.81
Washington,$16665.85
Washington,$19725.16
Washington,$9905.41
Washington,$18296.44
Washington,$14054.00
Washington,$11953.05
Washington,$14746.92
Washington,$24860.26
Washington,$11578.28
Washington,$33400.23
Washington,$21650.81
Washington,$17605.35
Washington,$20471.43
West Virginia,$10141.32
West Virginia,$7139.28
West Virginia,$15122.18
West Virginia,$8705.85
West Virginia,$7178.46
West Virginia,$5416.18
West Virginia,$12013.81
West Virginia,$7736.10
West Virginia,$7225.78
Wisconsin,$14529.71
Wisconsin,$10141.90
Wisconsin,$12795.82
Wisconsin,$13682.69
Wisconsin,$19041.00
Wisconsin,$12927.13
Wisconsin,$11652.54
Wisconsin,$21469.25
Wisconsin,$14480.21
Wyoming,$14144.05
Texas,$18241.31
Texas,$22014.24
Texas,$28731.64
Texas,$20294.45
Alabama,$25886.55
Alabama,$13262.93
Alabama,$31553.83
Alabama,$24363.77
Alabama,$32328.58
Alabama,$50356.08
Alabama,$14348.80
Alabama,$30786.68
Alabama,$28066.47
Alabama,$14020.30
Alabama,$28210.24
Alabama,$23974.09
Alabama,$27730.07
Alabama,$80824.92
Alabama,$46755.37
Alabama,$35794.58
Alabama,$34178.43
Alabama,$21439.15
Alabama,$11482.90
Alabama,$8992.69
Alabama,$25621.25
Alabama,$8904.60
Alabama,$28506.61
Alabama,$16668.77
Alabama,$25076.52
Alabama,$15005.92
Alabama,$26970.50
Alabama,$37859.04
Alabama,$70390.19
Alabama,$22995.42
Alabama,$30094.61
Alabama,$26039.82
Alabama,$37217.50
Alabama,$68922.11
Alabama,$17483.75
Alabama,$28489.91
Alaska,$30533.68
Arizona,$34207.86
Arizona,$25359.31
Arizona,$34965.50
Arizona,$34328.43
Arizona,$19118.57
Arizona,$23483.88
Arizona,$45893.30
Arizona,$29545.52
Arizona,$37041.75
Arizona,$34763.81
Arizona,$38068.00
Arizona,$39720.93
Arizona,$25285.60
Arizona,$29389.90
Arizona,$46822.19
Arizona,$29275.36
Arizona,$25228.36
Arizona,$38712.71
Arizona,$36387.89
Arizona,$37484.51
Arizona,$30572.08
Arizona,$31253.50
Arizona,$52067.29
Arizona,$34416.15
Arizona,$34959.91
Arizona,$21793.00
Arizona,$67506.46
Arizona,$25038.96
Arizona,$21241.14
Arizona,$28967.31
Arizona,$25701.09
Arizona,$30646.47
Arizona,$48434.21
Arizona,$34793.07
Arizona,$26854.63
Arkansas,$30485.35
Arkansas,$26562.15
Arkansas,$19562.05
Arkansas,$16278.55
Arkansas,$28387.05
Arkansas,$11059.65
Arkansas,$32071.14
Arkansas,$23140.35
Arkansas,$14770.95
Arkansas,$23861.54
Arkansas,$13179.00
Arkansas,$26131.53
Arkansas,$17323.23
Arkansas,$26977.34
Arkansas,$42941.67
Arkansas,$19675.35
Arkansas,$39144.07
Arkansas,$21571.97
Arkansas,$19282.57
Arkansas,$26557.75
Arkansas,$18676.44
Arizona,$33570.51
California,$119378.25
California,$53105.17
California,$45239.10
California,$77269.13
California,$78129.73
California,$39719.90
California,$81773.62
California,$34940.84
California,$37182.76
California,$48300.37
California,$51584.31
California,$40252.10
California,$55250.58
California,$63393.11
California,$55593.50
California,$47461.84
California,$56097.20
California,$60633.07
California,$41538.69
California,$31876.40
California,$70401.80
California,$43325.28
California,$50784.12
California,$47746.17
California,$55037.15
California,$56593.46
California,$45780.50
California,$71566.32
California,$38375.08
California,$43353.42
California,$55715.11
California,$83460.27
California,$61255.95
California,$40093.81
California,$52935.21
California,$58176.80
California,$50359.31
California,$43685.64
California,$69045.00
California,$35475.54
California,$124460.26
California,$32317.70
California,$62181.25
California,$90754.33
California,$55125.04
California,$17669.66
California,$45195.66
California,$34171.75
California,$39444.11
California,$76569.83
California,$90463.27
California,$44024.95
California,$58720.93
California,$70156.50
California,$75103.42
California,$99172.00
California,$54279.58
California,$106736.34
California,$86003.15
California,$60557.07
California,$42197.83
California,$89400.55
California,$55054.28
California,$48545.86
California,$98933.88
California,$81121.41
California,$54550.64
California,$65335.05
California,$66802.03
California,$79530.25
California,$57839.53
California,$69652.33
California,$56067.66
California,$60239.76
California,$72536.16
California,$49899.27
California,$79272.05
California,$112832.36
California,$34505.75
California,$40346.47
California,$20138.25
California,$59978.00
California,$63395.15
California,$43028.50
California,$56905.87
California,$40149.66
California,$46449.00
California,$53510.82
California,$96970.44
California,$24572.95
California,$56999.25
California,$20898.93
California,$60081.96
California,$56893.32
California,$104321.78
California,$67902.73
California,$33506.51
California,$30656.03
California,$72362.55
California,$45477.82
California,$31392.76
California,$30157.46
California,$49810.72
California,$59412.90
California,$122228.97
California,$41447.50
California,$54228.50
California,$42978.08
California,$69105.85
California,$133673.80
